name,address,price,distance,rate_review,num_review,rating_stars,link,source_url
Hotel Filmar,Toruń,280,1000.0,8.8,4489.0,4,https://www.booking.com/hotel/pl/filmartorun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=8739019_89062906_2_2_0&highlighted_blocks=8739019_89062906_2_2_0&matching_block_id=8739019_89062906_2_2_0&sr_pri_blocks=8739019_89062906_2_2_0__28000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Copernicus Toruń Hotel,Toruń,578,500.0,8.9,1599.0,4,https://www.booking.com/hotel/pl/copernicus-torua.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=47013101_0_2_0_0&highlighted_blocks=47013101_0_2_0_0&matching_block_id=47013101_0_2_0_0&sr_pri_blocks=47013101_0_2_0_0__57842&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Hotel 1231,"Stare Miasto, Toruń",485,450.0,9.0,1523.0,4,https://www.booking.com/hotel/pl/1231-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=4272002_89059402_0_2_0&highlighted_blocks=4272002_89059402_0_2_0&matching_block_id=4272002_89059402_0_2_0&sr_pri_blocks=4272002_89059402_0_2_0__48500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Apartamenty Szewska 25,"Stare Miasto, Toruń",364,100.0,9.8,528.0,4,https://www.booking.com/hotel/pl/apartamenty-szewska-25.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=293840902_195378831_2_0_0&highlighted_blocks=293840902_195378831_2_0_0&matching_block_id=293840902_195378831_2_0_0&sr_pri_blocks=293840902_195378831_2_0_0__36400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Hotel Bulwar,"Stare Miasto, Toruń",595,300.0,8.5,673.0,4,https://www.booking.com/hotel/pl/bulwar-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=4392002_0_2_1_0&highlighted_blocks=4392002_0_2_1_0&matching_block_id=4392002_0_2_1_0&sr_pri_blocks=4392002_0_2_1_0__59479&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Hotel Nicolaus,"Stare Miasto, Toruń",509,100.0,8.0,841.0,4,https://www.booking.com/hotel/pl/nicolaus.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=226589010_395198432_2_2_0&highlighted_blocks=226589010_395198432_2_2_0&matching_block_id=226589010_395198432_2_2_0&sr_pri_blocks=226589010_395198432_2_2_0__50900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Piernikowe Apartamenty,"Stare Miasto, Toruń",375,250.0,9.1,272.0,4,https://www.booking.com/hotel/pl/piernikowe-apartamenty.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=574052503_404779644_2_0_0&highlighted_blocks=574052503_404779644_2_0_0&matching_block_id=574052503_404779644_2_0_0&sr_pri_blocks=574052503_404779644_2_0_0__37500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Apartamenty Sowa Toruń,"Stare Miasto, Toruń",256,50.0,9.4,505.0,4,https://www.booking.com/hotel/pl/apartamenty-sowa.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=78266401_89097531_0_10_0&highlighted_blocks=78266401_89097531_0_10_0&matching_block_id=78266401_89097531_0_10_0&sr_pri_blocks=78266401_89097531_0_10_0__25600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Hotel Mercure Toruń Centrum,Toruń,265,600.0,8.2,1530.0,4,https://www.booking.com/hotel/pl/mercureheliostorun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=8798312_376292544_2_2_0&highlighted_blocks=8798312_376292544_2_2_0&matching_block_id=8798312_376292544_2_2_0&sr_pri_blocks=8798312_376292544_2_2_0__26500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Apartamenty Blisko Centrum,Toruń,250,1400.0,9.6,226.0,4,https://www.booking.com/hotel/pl/apartamenty-blisko-centrum.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDY2ZGRiNzFkLTZmYTktNDVkMC04ZWYwLThiOGVkYzQ1MjRlM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=class&srpvid=b99e6634cb210255&srepoch=1734964331&all_sr_blocks=211774401_326566077_2_0_0&highlighted_blocks=211774401_326566077_2_0_0&matching_block_id=211774401_326566077_2_0_0&sr_pri_blocks=211774401_326566077_2_0_0__25000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class
Piernikowy Domek,"Stare Miasto, Toruń",255,200.0,9.2,342.0,3,https://www.booking.com/hotel/pl/piernikowy-domek.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDkyMzM2YjdlLWJmYzYtNDA3Yi1iZTliLTVhODkxMjRjMTZjONgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ccce6634fe1f033b&srepoch=1734964331&all_sr_blocks=116964601_394535898_2_0_0&highlighted_blocks=116964601_394535898_2_0_0&matching_block_id=116964601_394535898_2_0_0&sr_pri_blocks=116964601_394535898_2_0_0__25500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2
Modern Apartments Toruń 3,"Stare Miasto, Toruń",166,350.0,9.4,171.0,3,https://www.booking.com/hotel/pl/modern-apartments-torun-3.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDkyMzM2YjdlLWJmYzYtNDA3Yi1iZTliLTVhODkxMjRjMTZjONgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ccce6634fe1f033b&srepoch=1734964331&all_sr_blocks=734585701_333182328_2_0_0&highlighted_blocks=734585701_333182328_2_0_0&matching_block_id=734585701_333182328_2_0_0&sr_pri_blocks=734585701_333182328_2_0_0__16640&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2
"Willa 1936 , Parking","Stare Miasto, Toruń",167,800.0,9.2,1069.0,3,https://www.booking.com/hotel/pl/willa-1936.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDkyMzM2YjdlLWJmYzYtNDA3Yi1iZTliLTVhODkxMjRjMTZjONgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=ccce6634fe1f033b&srepoch=1734964331&all_sr_blocks=790778207_338859450_2_0_0&highlighted_blocks=790778207_338859450_2_0_0&matching_block_id=790778207_338859450_2_0_0&sr_pri_blocks=790778207_338859450_2_0_0__16720&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2
Quick Trip Apartments Toruń,"Stare Miasto, Toruń",154,500.0,9.5,236.0,3,https://www.booking.com/hotel/pl/quick-trip-apartments-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDkyMzM2YjdlLWJmYzYtNDA3Yi1iZTliLTVhODkxMjRjMTZjONgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=ccce6634fe1f033b&srepoch=1734964331&all_sr_blocks=1140466802_386912093_2_0_0&highlighted_blocks=1140466802_386912093_2_0_0&matching_block_id=1140466802_386912093_2_0_0&sr_pri_blocks=1140466802_386912093_2_0_0__15421&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2
B&B HOTEL Toruń,"Stare Miasto, Toruń",190,500.0,8.2,3753.0,2,https://www.booking.com/hotel/pl/b-b-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDkyMzM2YjdlLWJmYzYtNDA3Yi1iZTliLTVhODkxMjRjMTZjONgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=ccce6634fe1f033b&srepoch=1734964331&all_sr_blocks=24892407_203516513_0_2_0&highlighted_blocks=24892407_203516513_0_2_0&matching_block_id=24892407_203516513_0_2_0&sr_pri_blocks=24892407_203516513_0_2_0__19000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2
"Planetarium - Stare Miasto, Parking Free","Stare Miasto, Toruń",150,100.0,8.6,900.0,3,https://www.booking.com/hotel/pl/vistula-boutique-rooms.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDkyMzM2YjdlLWJmYzYtNDA3Yi1iZTliLTVhODkxMjRjMTZjONgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=ccce6634fe1f033b&srepoch=1734964331&all_sr_blocks=111587609_377643497_2_0_0&highlighted_blocks=111587609_377643497_2_0_0&matching_block_id=111587609_377643497_2_0_0&sr_pri_blocks=111587609_377643497_2_0_0__15040&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2
Łazienna Premier by Rentoom,"Stare Miasto, Toruń",236,300.0,8.0,439.0,3,https://www.booking.com/hotel/pl/lazienna-premier-4.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDkyMzM2YjdlLWJmYzYtNDA3Yi1iZTliLTVhODkxMjRjMTZjONgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=ccce6634fe1f033b&srepoch=1734964331&all_sr_blocks=633062402_385951703_2_0_0&highlighted_blocks=633062402_385951703_2_0_0&matching_block_id=633062402_385951703_2_0_0&sr_pri_blocks=633062402_385951703_2_0_0__23608&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2
Hotel Petite Fleur - Adults only ! Air-Conditioning !,"Stare Miasto, Toruń",269,150.0,9.4,2008.0,3,https://www.booking.com/hotel/pl/petite-fleur-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDkyMzM2YjdlLWJmYzYtNDA3Yi1iZTliLTVhODkxMjRjMTZjONgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=ccce6634fe1f033b&srepoch=1734964331&all_sr_blocks=18688601_198488831_2_34_0&highlighted_blocks=18688601_198488831_2_34_0&matching_block_id=18688601_198488831_2_34_0&sr_pri_blocks=18688601_198488831_2_34_0__26900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2
Venus,"Stare Miasto, Toruń",230,900.0,9.3,75.0,3,https://www.booking.com/hotel/pl/venus-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALp6KW7BsACAdICJDkyMzM2YjdlLWJmYzYtNDA3Yi1iZTliLTVhODkxMjRjMTZjONgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=ccce6634fe1f033b&srepoch=1734964331&all_sr_blocks=768015501_334378795_2_0_0&highlighted_blocks=768015501_334378795_2_0_0&matching_block_id=768015501_334378795_2_0_0&sr_pri_blocks=768015501_334378795_2_0_0__22982&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2
